timestamp,ticker,action,quantity,exchange,price,commission
2013-06-14 00:00:00,IEI,SLD,2000,ARCA,122.37,10.0
2013-06-14 00:00:00,TLT,BOT,2369,ARCA,113.82,11.845
2013-06-20 00:00:00,IEI,SLD,2000,ARCA,121.1,10.0
2013-06-20 00:00:00,TLT,BOT,2428,ARCA,110.27,12.14
2013-06-24 00:00:00,IEI,BOT,2000,ARCA,120.22,10.0
2013-06-24 00:00:00,TLT,SLD,2428,ARCA,108.85,12.14
2013-06-25 00:00:00,IEI,SLD,2000,ARCA,120.21,10.0
2013-06-25 00:00:00,TLT,BOT,2464,ARCA,107.88,12.32
2013-06-26 00:00:00,IEI,BOT,2000,ARCA,120.45,10.0
2013-06-26 00:00:00,TLT,SLD,2464,ARCA,108.58,12.32
2013-07-05 00:00:00,IEI,SLD,2000,ARCA,119.69,10.0
2013-07-05 00:00:00,TLT,BOT,2486,ARCA,106.26,12.43
2013-07-08 00:00:00,IEI,BOT,2000,ARCA,120.16,10.0
2013-07-08 00:00:00,TLT,SLD,2486,ARCA,107.29,12.43
2013-07-18 00:00:00,IEI,SLD,2000,ARCA,120.99,10.0
2013-07-18 00:00:00,TLT,BOT,2484,ARCA,107.5,12.42
2013-07-19 00:00:00,IEI,BOT,2000,ARCA,121.23,10.0
2013-07-19 00:00:00,TLT,SLD,2484,ARCA,109.2,12.42
2013-07-24 00:00:00,IEI,SLD,2000,ARCA,120.86,10.0
2013-07-24 00:00:00,TLT,BOT,2480,ARCA,107.52,12.4
2013-07-25 00:00:00,IEI,BOT,2000,ARCA,120.99,10.0
2013-07-25 00:00:00,TLT,SLD,2480,ARCA,107.48,12.4
2013-08-01 00:00:00,IEI,SLD,2000,ARCA,120.37,10.0
2013-08-01 00:00:00,TLT,BOT,2516,ARCA,105.36,12.58
2013-08-02 00:00:00,IEI,BOT,2000,ARCA,121.01,10.0
2013-08-02 00:00:00,TLT,SLD,2516,ARCA,106.52,12.58
2013-08-13 00:00:00,IEI,SLD,2000,ARCA,120.5,10.0
2013-08-13 00:00:00,TLT,BOT,2528,ARCA,104.99,12.64
2013-08-14 00:00:00,IEI,BOT,2000,ARCA,120.52,10.0
2013-08-14 00:00:00,TLT,SLD,2528,ARCA,105.15,12.64
2013-08-15 00:00:00,IEI,SLD,2000,ARCA,120.27,10.0
2013-08-15 00:00:00,TLT,BOT,2553,ARCA,103.73,12.765
2013-08-16 00:00:00,IEI,BOT,2000,ARCA,120.05,10.0
2013-08-16 00:00:00,TLT,SLD,2553,ARCA,103.37,12.765
2013-08-22 00:00:00,IEI,BOT,2000,ARCA,119.52,10.0
2013-08-22 00:00:00,TLT,SLD,2551,ARCA,103.17,12.755
2013-08-26 00:00:00,IEI,SLD,2000,ARCA,119.98,10.0
2013-08-26 00:00:00,TLT,BOT,2551,ARCA,104.81,12.755
2013-08-27 00:00:00,IEI,BOT,2000,ARCA,120.27,10.0
2013-08-27 00:00:00,TLT,SLD,2495,ARCA,106.13,12.475
2013-08-28 00:00:00,IEI,SLD,2000,ARCA,120.03,10.0
2013-08-28 00:00:00,TLT,BOT,2495,ARCA,105.27,12.475
2013-09-03 00:00:00,IEI,SLD,2000,ARCA,119.63,10.0
2013-09-03 00:00:00,TLT,BOT,2523,ARCA,104.22,12.615
2013-09-04 00:00:00,IEI,BOT,2000,ARCA,119.31,10.0
2013-09-04 00:00:00,TLT,SLD,2523,ARCA,103.99,12.615
2013-09-05 00:00:00,IEI,SLD,2000,ARCA,118.78,10.0
2013-09-05 00:00:00,TLT,BOT,2545,ARCA,102.54,12.725
2013-09-06 00:00:00,IEI,BOT,2000,ARCA,119.24,10.0
2013-09-06 00:00:00,TLT,SLD,2545,ARCA,103.05,12.725
2013-09-16 00:00:00,IEI,SLD,2000,ARCA,119.9,10.0
2013-09-16 00:00:00,TLT,BOT,2561,ARCA,102.86,12.805
2013-09-17 00:00:00,IEI,BOT,2000,ARCA,120.03,10.0
2013-09-17 00:00:00,TLT,SLD,2561,ARCA,103.71,12.805
2013-09-24 00:00:00,IEI,BOT,2000,ARCA,121.02,10.0
2013-09-24 00:00:00,TLT,SLD,2489,ARCA,106.83,12.445
2013-09-25 00:00:00,IEI,SLD,2000,ARCA,121.2,10.0
2013-09-25 00:00:00,TLT,BOT,2489,ARCA,107.05,12.445
2013-10-16 00:00:00,IEI,BOT,2000,ARCA,121.25,10.0
2013-10-16 00:00:00,TLT,SLD,2513,ARCA,105.85,12.565
2013-10-17 00:00:00,IEI,SLD,2000,ARCA,121.53,10.0
2013-10-17 00:00:00,TLT,BOT,2513,ARCA,106.81,12.565
2013-10-22 00:00:00,IEI,BOT,2000,ARCA,121.83,10.0
2013-10-22 00:00:00,TLT,SLD,2477,ARCA,107.89,12.385
2013-10-23 00:00:00,IEI,SLD,2000,ARCA,121.88,10.0
2013-10-23 00:00:00,TLT,BOT,2477,ARCA,108.31,12.385
2013-11-01 00:00:00,IEI,SLD,2000,ARCA,121.42,10.0
2013-11-01 00:00:00,TLT,BOT,2503,ARCA,106.19,12.515
2013-11-04 00:00:00,IEI,BOT,2000,ARCA,121.56,10.0
2013-11-04 00:00:00,TLT,SLD,2503,ARCA,106.29,12.515
2013-11-05 00:00:00,IEI,SLD,2000,ARCA,121.39,10.0
2013-11-05 00:00:00,TLT,BOT,2531,ARCA,105.02,12.655
2013-11-06 00:00:00,IEI,BOT,2000,ARCA,121.65,10.0
2013-11-06 00:00:00,TLT,SLD,2531,ARCA,105.07,12.655
2013-11-08 00:00:00,IEI,SLD,2000,ARCA,121.2,10.0
2013-11-08 00:00:00,TLT,BOT,2566,ARCA,103.41,12.83
2013-11-11 00:00:00,IEI,BOT,2000,ARCA,121.17,10.0
2013-11-11 00:00:00,TLT,SLD,2566,ARCA,103.02,12.83
2013-11-20 00:00:00,IEI,SLD,2000,ARCA,121.53,10.0
2013-11-20 00:00:00,TLT,BOT,2589,ARCA,102.78,12.945
2013-11-21 00:00:00,IEI,BOT,2000,ARCA,121.57,10.0
2013-11-21 00:00:00,TLT,SLD,2589,ARCA,102.95,12.945
2013-11-22 00:00:00,IEI,BOT,2000,ARCA,121.66,10.0
2013-11-22 00:00:00,TLT,SLD,2563,ARCA,103.91,12.815
2013-11-25 00:00:00,IEI,SLD,2000,ARCA,121.73,10.0
2013-11-25 00:00:00,TLT,BOT,2563,ARCA,104.21,12.815
2013-12-20 00:00:00,IEI,BOT,2000,ARCA,120.45,10.0
2013-12-20 00:00:00,TLT,SLD,2523,ARCA,104.25,12.615
2013-12-23 00:00:00,IEI,SLD,2000,ARCA,120.33,10.0
2013-12-23 00:00:00,TLT,BOT,2523,ARCA,103.66,12.615
2014-01-23 00:00:00,IEI,BOT,2000,ARCA,120.84,10.0
2014-01-23 00:00:00,TLT,SLD,2465,ARCA,106.79,12.325
2014-01-24 00:00:00,IEI,SLD,2000,ARCA,121.08,10.0
2014-01-24 00:00:00,TLT,BOT,2465,ARCA,107.48,12.325
2014-02-03 00:00:00,IEI,BOT,2000,ARCA,121.82,10.0
2014-02-03 00:00:00,TLT,SLD,2423,ARCA,109.32,12.115
2014-02-04 00:00:00,IEI,SLD,2000,ARCA,121.68,10.0
2014-02-04 00:00:00,TLT,BOT,2423,ARCA,108.16,12.115
2014-03-04 00:00:00,IEI,SLD,2000,ARCA,121.4,10.0
2014-03-04 00:00:00,TLT,BOT,2454,ARCA,107.39,12.27
2014-03-05 00:00:00,IEI,BOT,2000,ARCA,121.44,10.0
2014-03-05 00:00:00,TLT,SLD,2454,ARCA,107.62,12.27
2014-03-06 00:00:00,IEI,SLD,2000,ARCA,121.23,10.0
2014-03-06 00:00:00,TLT,BOT,2470,ARCA,106.56,12.35
2014-03-07 00:00:00,IEI,BOT,2000,ARCA,120.91,10.0
2014-03-07 00:00:00,TLT,SLD,2470,ARCA,105.89,12.35
2014-03-13 00:00:00,IEI,BOT,2000,ARCA,121.54,10.0
2014-03-13 00:00:00,TLT,SLD,2432,ARCA,108.5,12.16
2014-03-14 00:00:00,IEI,SLD,2000,ARCA,121.55,10.0
2014-03-14 00:00:00,TLT,BOT,2432,ARCA,108.52,12.16
2014-03-21 00:00:00,IEI,BOT,2000,ARCA,120.63,10.0
2014-03-21 00:00:00,TLT,SLD,2420,ARCA,108.23,12.1
2014-03-24 00:00:00,IEI,SLD,2000,ARCA,120.52,10.0
2014-03-24 00:00:00,TLT,BOT,2420,ARCA,109.0,12.1
2014-05-01 00:00:00,IEI,BOT,2000,ARCA,121.19,10.0
2014-05-01 00:00:00,TLT,SLD,2341,ARCA,112.02,11.705
2014-05-02 00:00:00,IEI,SLD,2000,ARCA,121.13,10.0
2014-05-02 00:00:00,TLT,BOT,2341,ARCA,112.71,11.705
2014-05-14 00:00:00,IEI,BOT,2000,ARCA,121.77,10.0
2014-05-14 00:00:00,TLT,SLD,2333,ARCA,112.96,11.665
2014-05-15 00:00:00,IEI,SLD,2000,ARCA,121.95,10.0
2014-05-15 00:00:00,TLT,BOT,2333,ARCA,113.86,11.665
2014-05-28 00:00:00,IEI,BOT,2000,ARCA,122.31,10.0
2014-05-28 00:00:00,TLT,SLD,2307,ARCA,114.76,11.535
2014-05-29 00:00:00,IEI,SLD,2000,ARCA,122.22,10.0
2014-05-29 00:00:00,TLT,BOT,2307,ARCA,114.15,11.535
2014-06-03 00:00:00,IEI,SLD,2000,ARCA,121.43,10.0
2014-06-03 00:00:00,TLT,BOT,2352,ARCA,111.57,11.76
2014-06-04 00:00:00,IEI,BOT,2000,ARCA,121.44,10.0
2014-06-04 00:00:00,TLT,SLD,2352,ARCA,111.54,11.76
2014-06-19 00:00:00,IEI,SLD,2000,ARCA,121.28,10.0
2014-06-19 00:00:00,TLT,BOT,2361,ARCA,110.96,11.805
2014-06-20 00:00:00,IEI,BOT,2000,ARCA,121.25,10.0
2014-06-20 00:00:00,TLT,SLD,2361,ARCA,111.8,11.805
2014-06-24 00:00:00,IEI,BOT,2000,ARCA,121.38,10.0
2014-06-24 00:00:00,TLT,SLD,2329,ARCA,112.58,11.645
2014-06-25 00:00:00,IEI,SLD,2000,ARCA,121.52,10.0
2014-06-25 00:00:00,TLT,BOT,2329,ARCA,112.87,11.645
2014-07-02 00:00:00,IEI,SLD,2000,ARCA,121.22,10.0
2014-07-02 00:00:00,TLT,BOT,2354,ARCA,111.08,11.77
2014-07-03 00:00:00,IEI,BOT,2000,ARCA,121.06,10.0
2014-07-03 00:00:00,TLT,SLD,2354,ARCA,110.68,11.77
2014-07-08 00:00:00,IEI,BOT,2000,ARCA,121.3,10.0
2014-07-08 00:00:00,TLT,SLD,2321,ARCA,112.74,11.605
2014-07-09 00:00:00,IEI,SLD,2000,ARCA,121.37,10.0
2014-07-09 00:00:00,TLT,BOT,2321,ARCA,112.83,11.605
2014-07-17 00:00:00,IEI,BOT,2000,ARCA,121.69,10.0
2014-07-17 00:00:00,TLT,SLD,2285,ARCA,114.89,11.425
2014-07-18 00:00:00,IEI,SLD,2000,ARCA,121.49,10.0
2014-07-18 00:00:00,TLT,BOT,2285,ARCA,114.52,11.425
2014-07-25 00:00:00,IEI,BOT,2000,ARCA,121.48,10.0
2014-07-25 00:00:00,TLT,SLD,2265,ARCA,115.67,11.325
2014-07-28 00:00:00,IEI,SLD,2000,ARCA,121.41,10.0
2014-07-28 00:00:00,TLT,BOT,2265,ARCA,115.51,11.325
2014-07-30 00:00:00,IEI,SLD,2000,ARCA,121.07,10.0
2014-07-30 00:00:00,TLT,BOT,2284,ARCA,114.32,11.42
2014-07-31 00:00:00,IEI,BOT,2000,ARCA,121.11,10.0
2014-07-31 00:00:00,TLT,SLD,2284,ARCA,113.98,11.42
2014-08-15 00:00:00,IEI,BOT,2000,ARCA,122.21,10.0
2014-08-15 00:00:00,TLT,SLD,2236,ARCA,117.71,11.18
2014-08-18 00:00:00,IEI,SLD,2000,ARCA,122.08,10.0
2014-08-18 00:00:00,TLT,BOT,2236,ARCA,116.54,11.18
2014-09-02 00:00:00,IEI,SLD,2000,ARCA,121.56,10.0
2014-09-02 00:00:00,TLT,BOT,2239,ARCA,116.73,11.195
2014-09-03 00:00:00,IEI,BOT,2000,ARCA,121.64,10.0
2014-09-03 00:00:00,TLT,SLD,2239,ARCA,117.38,11.195
2014-09-04 00:00:00,IEI,SLD,2000,ARCA,121.48,10.0
2014-09-04 00:00:00,TLT,BOT,2253,ARCA,115.95,11.265
2014-09-05 00:00:00,IEI,BOT,2000,ARCA,121.58,10.0
2014-09-05 00:00:00,TLT,SLD,2253,ARCA,115.73,11.265
2014-09-12 00:00:00,IEI,SLD,2000,ARCA,120.93,10.0
2014-09-12 00:00:00,TLT,BOT,2293,ARCA,113.38,11.465
2014-09-15 00:00:00,IEI,BOT,2000,ARCA,121.06,10.0
2014-09-15 00:00:00,TLT,SLD,2293,ARCA,113.55,11.465
2014-09-19 00:00:00,IEI,BOT,2000,ARCA,120.94,10.0
2014-09-19 00:00:00,TLT,SLD,2269,ARCA,114.6,11.345
2014-09-22 00:00:00,IEI,SLD,2000,ARCA,121.16,10.0
2014-09-22 00:00:00,TLT,BOT,2269,ARCA,114.74,11.345
2014-09-25 00:00:00,IEI,BOT,2000,ARCA,121.4,10.0
2014-09-25 00:00:00,TLT,SLD,2247,ARCA,116.17,11.235
2014-09-26 00:00:00,IEI,SLD,2000,ARCA,121.19,10.0
2014-09-26 00:00:00,TLT,BOT,2247,ARCA,116.0,11.235
2014-10-01 00:00:00,IEI,BOT,2000,ARCA,121.73,10.0
2014-10-01 00:00:00,TLT,SLD,2211,ARCA,118.23,11.055
2014-10-02 00:00:00,IEI,SLD,2000,ARCA,121.59,10.0
2014-10-02 00:00:00,TLT,BOT,2211,ARCA,117.2,11.055
2014-10-07 00:00:00,IEI,BOT,2000,ARCA,122.02,10.0
2014-10-07 00:00:00,TLT,SLD,2195,ARCA,119.36,10.975
2014-10-08 00:00:00,IEI,SLD,2000,ARCA,122.46,10.0
2014-10-08 00:00:00,TLT,BOT,2195,ARCA,119.39,10.975
2014-12-08 00:00:00,IEI,BOT,2000,ARCA,122.15,10.0
2014-12-08 00:00:00,TLT,SLD,2134,ARCA,122.57,10.67
2014-12-09 00:00:00,IEI,SLD,2000,ARCA,122.39,10.0
2014-12-09 00:00:00,TLT,BOT,2134,ARCA,123.2,10.67
2014-12-18 00:00:00,IEI,SLD,2000,ARCA,122.19,10.0
2014-12-18 00:00:00,TLT,BOT,2107,ARCA,124.2,10.535
2014-12-19 00:00:00,IEI,BOT,2000,ARCA,122.34,10.0
2014-12-19 00:00:00,TLT,SLD,2107,ARCA,125.87,10.535
2014-12-23 00:00:00,IEI,SLD,2000,ARCA,121.88,10.0
2014-12-23 00:00:00,TLT,BOT,2113,ARCA,123.54,10.565
2014-12-24 00:00:00,IEI,BOT,2000,ARCA,121.75,10.0
2014-12-24 00:00:00,TLT,SLD,2113,ARCA,123.95,10.565
2015-01-05 00:00:00,IEI,BOT,2000,ARCA,122.86,10.0
2015-01-05 00:00:00,TLT,SLD,2032,ARCA,129.32,10.16
2015-01-07 00:00:00,IEI,SLD,2000,ARCA,123.35,10.0
2015-01-07 00:00:00,TLT,BOT,2032,ARCA,131.39,10.16
2015-01-08 00:00:00,IEI,SLD,2000,ARCA,123.2,10.0
2015-01-08 00:00:00,TLT,BOT,2033,ARCA,129.65,10.165
2015-01-09 00:00:00,IEI,BOT,2000,ARCA,123.56,10.0
2015-01-09 00:00:00,TLT,SLD,2033,ARCA,131.07,10.165
2015-01-20 00:00:00,IEI,BOT,2000,ARCA,124.44,10.0
2015-01-20 00:00:00,TLT,SLD,1972,ARCA,134.96,9.86
2015-01-21 00:00:00,IEI,SLD,2000,ARCA,124.16,10.0
2015-01-21 00:00:00,TLT,BOT,1972,ARCA,133.4,9.86
2015-01-23 00:00:00,IEI,BOT,2000,ARCA,124.35,10.0
2015-01-23 00:00:00,TLT,SLD,1974,ARCA,134.77,9.87
2015-01-26 00:00:00,IEI,SLD,2000,ARCA,124.16,10.0
2015-01-26 00:00:00,TLT,BOT,1974,ARCA,134.36,9.87
2015-01-28 00:00:00,IEI,BOT,2000,ARCA,124.73,10.0
2015-01-28 00:00:00,TLT,SLD,1951,ARCA,136.77,9.755
2015-01-29 00:00:00,IEI,SLD,2000,ARCA,124.55,10.0
2015-01-29 00:00:00,TLT,BOT,1951,ARCA,135.87,9.755
2015-01-30 00:00:00,IEI,BOT,2000,ARCA,125.14,10.0
2015-01-30 00:00:00,TLT,SLD,1936,ARCA,138.28,9.68
2015-02-02 00:00:00,IEI,SLD,2000,ARCA,124.93,10.0
2015-02-02 00:00:00,TLT,BOT,1936,ARCA,137.48,9.68
2015-02-03 00:00:00,IEI,SLD,2000,ARCA,124.42,10.0
2015-02-03 00:00:00,TLT,BOT,1976,ARCA,134.57,9.88
2015-02-04 00:00:00,IEI,BOT,2000,ARCA,124.49,10.0
2015-02-04 00:00:00,TLT,SLD,1976,ARCA,134.8,9.88
2015-02-17 00:00:00,IEI,SLD,2000,ARCA,122.64,10.0
2015-02-17 00:00:00,TLT,BOT,2075,ARCA,126.26,10.375
2015-02-18 00:00:00,IEI,BOT,2000,ARCA,123.08,10.0
2015-02-18 00:00:00,TLT,SLD,2075,ARCA,127.01,10.375
2015-02-26 00:00:00,IEI,SLD,2000,ARCA,123.11,10.0
2015-02-26 00:00:00,TLT,BOT,2048,ARCA,128.45,10.24
2015-02-27 00:00:00,IEI,BOT,2000,ARCA,123.33,10.0
2015-02-27 00:00:00,TLT,SLD,2048,ARCA,129.53,10.24
2015-03-02 00:00:00,IEI,SLD,2000,ARCA,122.79,10.0
2015-03-02 00:00:00,TLT,BOT,2066,ARCA,126.87,10.33
2015-03-03 00:00:00,IEI,BOT,2000,ARCA,122.64,10.0
2015-03-03 00:00:00,TLT,SLD,2066,ARCA,126.41,10.33
2015-03-06 00:00:00,IEI,SLD,2000,ARCA,122.17,10.0
2015-03-06 00:00:00,TLT,BOT,2111,ARCA,123.5,10.555
2015-03-09 00:00:00,IEI,BOT,2000,ARCA,122.47,10.0
2015-03-09 00:00:00,TLT,SLD,2111,ARCA,124.64,10.555
2015-03-10 00:00:00,IEI,BOT,2000,ARCA,122.7,10.0
2015-03-10 00:00:00,TLT,SLD,2074,ARCA,126.28,10.37
2015-03-11 00:00:00,IEI,SLD,2000,ARCA,122.77,10.0
2015-03-11 00:00:00,TLT,BOT,2074,ARCA,127.2,10.37
2015-03-18 00:00:00,IEI,BOT,2000,ARCA,123.97,10.0
2015-03-18 00:00:00,TLT,SLD,2013,ARCA,131.49,10.065
2015-03-19 00:00:00,IEI,SLD,2000,ARCA,123.52,10.0
2015-03-19 00:00:00,TLT,BOT,2013,ARCA,130.82,10.065
2015-03-26 00:00:00,IEI,SLD,2000,ARCA,123.65,10.0
2015-03-26 00:00:00,TLT,BOT,2039,ARCA,129.45,10.195
2015-03-27 00:00:00,IEI,BOT,2000,ARCA,123.86,10.0
2015-03-27 00:00:00,TLT,SLD,2039,ARCA,131.06,10.195
2015-04-01 00:00:00,IEI,BOT,2000,ARCA,124.29,10.0
2015-04-01 00:00:00,TLT,SLD,2006,ARCA,132.13,10.03
2015-04-02 00:00:00,IEI,SLD,2000,ARCA,124.2,10.0
2015-04-02 00:00:00,TLT,BOT,2006,ARCA,130.73,10.03
2015-04-09 00:00:00,IEI,SLD,2000,ARCA,124.02,10.0
2015-04-09 00:00:00,TLT,BOT,2043,ARCA,129.43,10.215
2015-04-10 00:00:00,IEI,BOT,2000,ARCA,123.98,10.0
2015-04-10 00:00:00,TLT,SLD,2043,ARCA,129.62,10.215
2015-04-17 00:00:00,IEI,BOT,2000,ARCA,124.52,10.0
2015-04-17 00:00:00,TLT,SLD,2020,ARCA,131.45,10.1
2015-04-20 00:00:00,IEI,SLD,2000,ARCA,124.48,10.0
2015-04-20 00:00:00,TLT,BOT,2020,ARCA,130.29,10.1
2015-04-22 00:00:00,IEI,SLD,2000,ARCA,124.02,10.0
2015-04-22 00:00:00,TLT,BOT,2070,ARCA,127.72,10.35
2015-04-23 00:00:00,IEI,BOT,2000,ARCA,124.2,10.0
2015-04-23 00:00:00,TLT,SLD,2070,ARCA,128.27,10.35
2015-04-28 00:00:00,IEI,SLD,2000,ARCA,124.05,10.0
2015-04-28 00:00:00,TLT,BOT,2078,ARCA,127.29,10.39
2015-04-30 00:00:00,IEI,BOT,2000,ARCA,123.9,10.0
2015-04-30 00:00:00,TLT,SLD,2078,ARCA,125.95,10.39
2015-05-01 00:00:00,IEI,SLD,2000,ARCA,123.37,10.0
2015-05-01 00:00:00,TLT,BOT,2119,ARCA,124.0,10.595
2015-05-04 00:00:00,IEI,BOT,2000,ARCA,123.34,10.0
2015-05-04 00:00:00,TLT,SLD,2119,ARCA,122.83,10.595
2015-05-06 00:00:00,IEI,SLD,2000,ARCA,122.98,10.0
2015-05-06 00:00:00,TLT,BOT,2172,ARCA,120.56,10.86
2015-05-07 00:00:00,IEI,BOT,2000,ARCA,123.12,10.0
2015-05-07 00:00:00,TLT,SLD,2172,ARCA,122.18,10.86
2015-05-11 00:00:00,IEI,SLD,2000,ARCA,122.98,10.0
2015-05-11 00:00:00,TLT,BOT,2191,ARCA,119.53,10.955
2015-05-12 00:00:00,IEI,BOT,2000,ARCA,123.03,10.0
2015-05-12 00:00:00,TLT,SLD,2191,ARCA,119.84,10.955
2015-05-15 00:00:00,IEI,BOT,2000,ARCA,123.66,10.0
2015-05-15 00:00:00,TLT,SLD,2166,ARCA,121.59,10.83
2015-05-18 00:00:00,IEI,SLD,2000,ARCA,123.32,10.0
2015-05-18 00:00:00,TLT,BOT,2166,ARCA,119.55,10.83
2015-05-21 00:00:00,IEI,BOT,2000,ARCA,123.45,10.0
2015-05-21 00:00:00,TLT,SLD,2184,ARCA,120.35,10.92
2015-05-22 00:00:00,IEI,SLD,2000,ARCA,123.29,10.0
2015-05-22 00:00:00,TLT,BOT,2184,ARCA,120.4,10.92
2015-05-26 00:00:00,IEI,BOT,2000,ARCA,123.48,10.0
2015-05-26 00:00:00,TLT,SLD,2147,ARCA,122.46,10.735
2015-05-27 00:00:00,IEI,SLD,2000,ARCA,123.46,10.0
2015-05-27 00:00:00,TLT,BOT,2147,ARCA,122.74,10.735
2015-06-02 00:00:00,IEI,SLD,2000,ARCA,122.92,10.0
2015-06-02 00:00:00,TLT,BOT,2189,ARCA,119.44,10.945
2015-06-04 00:00:00,IEI,BOT,2000,ARCA,122.69,10.0
2015-06-04 00:00:00,TLT,SLD,2189,ARCA,119.05,10.945
2015-06-11 00:00:00,IEI,BOT,2000,ARCA,122.33,10.0
2015-06-11 00:00:00,TLT,SLD,2205,ARCA,117.95,11.025
2015-06-12 00:00:00,IEI,SLD,2000,ARCA,122.28,10.0
2015-06-12 00:00:00,TLT,BOT,2205,ARCA,117.95,11.025
2015-06-17 00:00:00,IEI,SLD,2000,ARCA,122.9,10.0
2015-06-17 00:00:00,TLT,BOT,2212,ARCA,118.15,11.06
2015-06-18 00:00:00,IEI,BOT,2000,ARCA,122.88,10.0
2015-06-18 00:00:00,TLT,SLD,2212,ARCA,117.57,11.06
2015-06-19 00:00:00,IEI,BOT,2000,ARCA,123.19,10.0
2015-06-19 00:00:00,TLT,SLD,2200,ARCA,119.08,11.0
2015-06-22 00:00:00,IEI,SLD,2000,ARCA,122.71,10.0
2015-06-22 00:00:00,TLT,BOT,2200,ARCA,116.65,11.0
2015-06-26 00:00:00,IEI,SLD,2000,ARCA,122.33,10.0
2015-06-26 00:00:00,TLT,BOT,2257,ARCA,115.23,11.285
2015-06-29 00:00:00,IEI,BOT,2000,ARCA,123.04,10.0
2015-06-29 00:00:00,TLT,SLD,2257,ARCA,118.28,11.285
2015-07-01 00:00:00,IEI,SLD,2000,ARCA,122.49,10.0
2015-07-01 00:00:00,TLT,BOT,2250,ARCA,115.62,11.25
2015-07-02 00:00:00,IEI,BOT,2000,ARCA,122.85,10.0
2015-07-02 00:00:00,TLT,SLD,2250,ARCA,116.0,11.25
2015-07-06 00:00:00,IEI,BOT,2000,ARCA,123.27,10.0
2015-07-06 00:00:00,TLT,SLD,2216,ARCA,118.15,11.08
2015-07-07 00:00:00,IEI,SLD,2000,ARCA,123.41,10.0
2015-07-07 00:00:00,TLT,BOT,2216,ARCA,119.26,11.08
2015-07-09 00:00:00,IEI,SLD,2000,ARCA,123.21,10.0
2015-07-09 00:00:00,TLT,BOT,2219,ARCA,117.92,11.095
2015-07-13 00:00:00,IEI,BOT,2000,ARCA,122.56,10.0
2015-07-13 00:00:00,TLT,SLD,2219,ARCA,115.69,11.095
2015-07-23 00:00:00,IEI,BOT,2000,ARCA,123.06,10.0
2015-07-23 00:00:00,TLT,SLD,2158,ARCA,121.09,10.79
2015-07-24 00:00:00,IEI,SLD,2000,ARCA,123.13,10.0
2015-07-24 00:00:00,TLT,BOT,2158,ARCA,121.39,10.79
2015-08-03 00:00:00,IEI,BOT,2000,ARCA,123.6,10.0
2015-08-03 00:00:00,TLT,SLD,2122,ARCA,123.55,10.61
2015-08-04 00:00:00,IEI,SLD,2000,ARCA,123.14,10.0
2015-08-04 00:00:00,TLT,BOT,2122,ARCA,122.57,10.61
2015-08-07 00:00:00,IEI,BOT,2000,ARCA,123.3,10.0
2015-08-07 00:00:00,TLT,SLD,2103,ARCA,124.34,10.515
2015-08-10 00:00:00,IEI,SLD,2000,ARCA,123.13,10.0
2015-08-10 00:00:00,TLT,BOT,2103,ARCA,122.8,10.515
2015-08-11 00:00:00,IEI,BOT,2000,ARCA,123.58,10.0
2015-08-11 00:00:00,TLT,SLD,2101,ARCA,124.75,10.505
2015-08-12 00:00:00,IEI,SLD,2000,ARCA,123.64,10.0
2015-08-12 00:00:00,TLT,BOT,2101,ARCA,124.07,10.505
2015-08-25 00:00:00,IEI,SLD,2000,ARCA,124.08,10.0
2015-08-25 00:00:00,TLT,BOT,2117,ARCA,124.33,10.585
2015-08-27 00:00:00,IEI,BOT,2000,ARCA,123.73,10.0
2015-08-27 00:00:00,TLT,SLD,2117,ARCA,122.0,10.585
2015-09-08 00:00:00,IEI,SLD,2000,ARCA,123.52,10.0
2015-09-08 00:00:00,TLT,BOT,2165,ARCA,120.87,10.825
2015-09-09 00:00:00,IEI,BOT,2000,ARCA,123.58,10.0
2015-09-09 00:00:00,TLT,SLD,2165,ARCA,121.45,10.825
2015-09-15 00:00:00,IEI,SLD,2000,ARCA,123.22,10.0
2015-09-15 00:00:00,TLT,BOT,2189,ARCA,119.25,10.945
2015-09-16 00:00:00,IEI,BOT,2000,ARCA,123.2,10.0
2015-09-16 00:00:00,TLT,SLD,2189,ARCA,118.8,10.945
2015-09-18 00:00:00,IEI,BOT,2000,ARCA,124.15,10.0
2015-09-18 00:00:00,TLT,SLD,2154,ARCA,122.1,10.77
2015-09-21 00:00:00,IEI,SLD,2000,ARCA,123.83,10.0
2015-09-21 00:00:00,TLT,BOT,2154,ARCA,120.11,10.77
2015-09-22 00:00:00,IEI,BOT,2000,ARCA,124.15,10.0
2015-09-22 00:00:00,TLT,SLD,2160,ARCA,121.78,10.8
2015-09-23 00:00:00,IEI,SLD,2000,ARCA,124.06,10.0
2015-09-23 00:00:00,TLT,BOT,2160,ARCA,121.77,10.8
2015-09-28 00:00:00,IEI,BOT,2000,ARCA,124.35,10.0
2015-09-28 00:00:00,TLT,SLD,2131,ARCA,123.62,10.655
2015-09-29 00:00:00,IEI,SLD,2000,ARCA,124.56,10.0
2015-09-29 00:00:00,TLT,BOT,2131,ARCA,123.97,10.655
2015-10-05 00:00:00,IEI,SLD,2000,ARCA,124.66,10.0
2015-10-05 00:00:00,TLT,BOT,2147,ARCA,122.87,10.735
2015-10-06 00:00:00,IEI,BOT,2000,ARCA,124.76,10.0
